user_id,question_id,answer
u600,Q9,1
u600,Q10,1
u601,Q1,1
u601,Q2,0
u601,Q3,-1
u601,Q4,1
u601,Q5,-1
u601,Q6,0
u601,Q7,-1
u601,Q8,1
u601,Q9,1
u601,Q10,1
u602,Q1,-1
u602,Q2,0
u602,Q3,1
u602,Q4,-1
u602,Q5,1
u602,Q6,0
u602,Q7,-1
u602,Q8,1
u602,Q9,1
u602,Q10,1
u603,Q1,0
u603,Q2,-1
u603,Q3,0
u603,Q4,-1
u603,Q5,1
u603,Q6,0
u603,Q7,1
u603,Q8,1
u603,Q9,0
u603,Q10,-1
u604,Q1,0
u604,Q2,1
u604,Q3,1
u604,Q4,-1
u604,Q5,1
u604,Q6,0
u604,Q7,0
u604,Q8,-1
u604,Q9,-1
u604,Q10,1
u605,Q1,0
u605,Q2,1
u605,Q3,-1
u605,Q4,0
u605,Q5,0
u605,Q6,-1
u605,Q7,1
u605,Q8,0
u605,Q9,-1
u605,Q10,1
u606,Q1,1
u606,Q2,-1
u606,Q3,0
u606,Q4,1
u606,Q5,-1
u606,Q6,1
u606,Q7,1
u606,Q8,1
u606,Q9,0
u606,Q10,1
u607,Q1,1
u607,Q2,0
u607,Q3,-1
u607,Q4,0
u607,Q5,1
u607,Q6,0
u607,Q7,0
u607,Q8,1
u607,Q9,0
u607,Q10,1
u608,Q1,-1
u608,Q2,0
u608,Q3,-1
u608,Q4,-1
u608,Q5,-1
u608,Q6,1
u608,Q7,-1
u608,Q8,-1
u608,Q9,0
u608,Q10,0
u609,Q1,-1
u609,Q2,1
u609,Q3,1
u609,Q4,1
u609,Q5,1
u609,Q6,1
u609,Q7,-1
u609,Q8,0
u609,Q9,0
u609,Q10,-1
u610,Q1,-1
u610,Q2,0
u610,Q3,1
u610,Q4,0
u610,Q5,1
u610,Q6,-1
u610,Q7,-1
u610,Q8,1
u610,Q9,0
u610,Q10,-1
u611,Q1,0
u611,Q2,1
u611,Q3,0
u611,Q4,0
u611,Q5,0
u611,Q6,1
u611,Q7,1
u611,Q8,0
u611,Q9,1
u611,Q10,0
u612,Q1,-1
u612,Q2,1
u612,Q3,0
u612,Q4,-1
u612,Q5,0
u612,Q6,1
u612,Q7,-1
u612,Q8,1
u612,Q9,1
u612,Q10,0
u613,Q1,0
u613,Q2,-1
u613,Q3,-1
u613,Q4,-1
u613,Q5,-1
u613,Q6,-1
u613,Q7,-1
u613,Q8,1
u613,Q9,0
u613,Q10,-1
u614,Q1,1
u614,Q2,0
u614,Q3,-1
u614,Q4,0
u614,Q5,0
u614,Q6,-1
u614,Q7,1
u614,Q8,0
u614,Q9,-1
u614,Q10,1
u615,Q1,-1
u615,Q2,1
u615,Q3,0
u615,Q4,1
u615,Q5,1
u615,Q6,1
u615,Q7,-1
u615,Q8,0
u615,Q9,0
u615,Q10,0
u616,Q1,0
u616,Q2,0
u616,Q3,0
u616,Q4,0
u616,Q5,1
u616,Q6,1
u616,Q7,1
u616,Q8,-1
u616,Q9,0
u616,Q10,0
u617,Q1,0
u617,Q2,0
u617,Q3,0
u617,Q4,-1
u617,Q5,0
u617,Q6,1
u617,Q7,1
u617,Q8,1
u617,Q9,0
u617,Q10,0
u618,Q1,0
u618,Q2,-1
u618,Q3,-1
u618,Q4,0
u618,Q5,0
u618,Q6,-1
u618,Q7,1
u618,Q8,-1
u618,Q9,-1
u618,Q10,1
u619,Q1,-1
u619,Q2,1
u619,Q3,-1
u619,Q4,0
u619,Q5,-1
u619,Q6,-1
u619,Q7,1
u619,Q8,1
u619,Q9,0
u619,Q10,1
u620,Q1,-1
u620,Q2,-1
u620,Q3,0
u620,Q4,1
u620,Q5,1
u620,Q6,1
u620,Q7,1
u620,Q8,-1
u620,Q9,-1
u620,Q10,-1
u621,Q1,0
u621,Q2,-1
u621,Q3,1
u621,Q4,-1
u621,Q5,0
u621,Q6,1
u621,Q7,0
u621,Q8,-1
u621,Q9,0
u621,Q10,-1
u622,Q1,0
u622,Q2,1
u622,Q3,-1
u622,Q4,-1
u622,Q5,0
u622,Q6,-1
u622,Q7,0
u622,Q8,1
u622,Q9,-1
u622,Q10,-1
u623,Q1,-1
u623,Q2,-1
u623,Q3,1
u623,Q4,0
u623,Q5,1
u623,Q6,0
u623,Q7,0
u623,Q8,-1
u623,Q9,0
u623,Q10,1
u624,Q1,-1
u624,Q2,-1
u624,Q3,1
u624,Q4,-1
u624,Q5,1
u624,Q6,0
u624,Q7,0
u624,Q8,0
u624,Q9,0
u624,Q10,-1
u625,Q1,1
u625,Q2,-1
u625,Q3,1
u625,Q4,0
u625,Q5,-1
u625,Q6,-1
u625,Q7,1
u625,Q8,1
u625,Q9,-1
u625,Q10,-1
u626,Q1,0
u626,Q2,1
u626,Q3,-1
u626,Q4,-1
u626,Q5,-1
u626,Q6,1
u626,Q7,0
u626,Q8,1
u626,Q9,1
u626,Q10,0
u627,Q1,-1
u627,Q2,-1
u627,Q3,1
u627,Q4,0
u627,Q5,0
u627,Q6,0
u627,Q7,1
u627,Q8,0
u627,Q9,1
u627,Q10,1
u628,Q1,1
u628,Q2,-1
u628,Q3,0
u628,Q4,1
u628,Q5,-1
u628,Q6,0
u628,Q7,0
u628,Q8,1
u628,Q9,0
u628,Q10,0
u629,Q1,0
u629,Q2,-1
u629,Q3,0
u629,Q4,1
u629,Q5,1
u629,Q6,0
u629,Q7,1
u629,Q8,0
u629,Q9,0
u629,Q10,0
u630,Q1,0
u630,Q2,-1
u630,Q3,0
u630,Q4,-1
u630,Q5,0
u630,Q6,1
u630,Q7,0
u630,Q8,1
u630,Q9,1
u630,Q10,1
u631,Q1,0
u631,Q2,-1
u631,Q3,-1
u631,Q4,-1
u631,Q5,0
u631,Q6,1
u631,Q7,0
u631,Q8,-1
u631,Q9,-1
u631,Q10,0
u632,Q1,0
u632,Q2,1
u632,Q3,1
u632,Q4,0
u632,Q5,1
u632,Q6,-1
u632,Q7,1
u632,Q8,-1
u632,Q9,1
u632,Q10,0
u633,Q1,1
u633,Q2,0
u633,Q3,0
u633,Q4,-1
u633,Q5,-1
u633,Q6,1
u633,Q7,0
u633,Q8,1
u633,Q9,1
u633,Q10,0
u634,Q1,-1
u634,Q2,0
u634,Q3,0
u634,Q4,-1
u634,Q5,-1
u634,Q6,1
u634,Q7,-1
u634,Q8,-1
u634,Q9,-1
u634,Q10,-1
u635,Q1,1
u635,Q2,0
u635,Q3,0
u635,Q4,0
u635,Q5,-1
u635,Q6,0
u635,Q7,1
u635,Q8,1
u635,Q9,1
u635,Q10,1
u636,Q1,1
u636,Q2,0
u636,Q3,1
u636,Q4,1
u636,Q5,1
u636,Q6,1
u636,Q7,1
u636,Q8,0
u636,Q9,0
u636,Q10,-1
u637,Q1,0
u637,Q2,-1
u637,Q3,0
u637,Q4,0
u637,Q5,-1
u637,Q6,1
u637,Q7,0
u637,Q8,0
u637,Q9,0
u637,Q10,1
u638,Q1,-1
u638,Q2,-1
u638,Q3,0
u638,Q4,1
u638,Q5,-1
u638,Q6,0
u638,Q7,-1
u638,Q8,0
u638,Q9,1
u638,Q10,0
u639,Q1,-1
u639,Q2,0
u639,Q3,1
u639,Q4,0
u639,Q5,-1
u639,Q6,1
u639,Q7,1
u639,Q8,0
u639,Q9,0
u639,Q10,1
u640,Q1,1
u640,Q2,1
u640,Q3,0
u640,Q4,0
u640,Q5,-1
u640,Q6,-1
u640,Q7,-1
u640,Q8,0
u640,Q9,1
u640,Q10,1
u641,Q1,0
u641,Q2,0
u641,Q3,0
u641,Q4,1
u641,Q5,1
u641,Q6,-1
u641,Q7,1
u641,Q8,-1
u641,Q9,1
u641,Q10,1
u642,Q1,-1
u642,Q2,1
u642,Q3,0
u642,Q4,0
u642,Q5,0
u642,Q6,0
u642,Q7,0
u642,Q8,-1
u642,Q9,-1
u642,Q10,-1
u643,Q1,-1
u643,Q2,0
u643,Q3,-1
u643,Q4,1
u643,Q5,-1
u643,Q6,-1
u643,Q7,1
u643,Q8,1
u643,Q9,0
u643,Q10,0
u644,Q1,-1
u644,Q2,-1
u644,Q3,1
u644,Q4,0
u644,Q5,1
u644,Q6,-1
u644,Q7,0
u644,Q8,0
u644,Q9,-1
u644,Q10,0
u645,Q1,0
u645,Q2,1
u645,Q3,-1
u645,Q4,1
u645,Q5,1
u645,Q6,0
u645,Q7,-1
u645,Q8,1
u645,Q9,-1
u645,Q10,0
u646,Q1,-1
u646,Q2,0
u646,Q3,-1
u646,Q4,-1
u646,Q5,0
u646,Q6,1
u646,Q7,0
u646,Q8,-1
u646,Q9,0
u646,Q10,0
u647,Q1,1
u647,Q2,0
u647,Q3,0
u647,Q4,-1
u647,Q5,-1
u647,Q6,-1
u647,Q7,1
u647,Q8,1
u647,Q9,-1
u647,Q10,1
u648,Q1,1
u648,Q2,0
u648,Q3,0
u648,Q4,0
u648,Q5,0
u648,Q6,-1
u648,Q7,-1
u648,Q8,1
u648,Q9,1
u648,Q10,1
u649,Q1,1
u649,Q2,-1
u649,Q3,0
u649,Q4,-1
u649,Q5,0
u649,Q6,1
u649,Q7,0
u649,Q8,1
u649,Q9,1
u649,Q10,0
u650,Q1,0
u650,Q2,0
u650,Q3,0
u650,Q4,1
u650,Q5,0
u650,Q6,0
u650,Q7,-1
u650,Q8,0
u650,Q9,0
u650,Q10,0
u651,Q1,0
u651,Q2,0
u651,Q3,1
u651,Q4,1
u651,Q5,0
u651,Q6,0
u651,Q7,0
u651,Q8,-1
u651,Q9,0
u651,Q10,0
u652,Q1,-1
u652,Q2,-1
u652,Q3,0
u652,Q4,-1
u652,Q5,1
u652,Q6,-1
u652,Q7,-1
u652,Q8,0
u652,Q9,1
u652,Q10,1
u653,Q1,-1
u653,Q2,-1
u653,Q3,1
u653,Q4,0
u653,Q5,1
u653,Q6,-1
u653,Q7,-1
u653,Q8,0
u653,Q9,1
u653,Q10,-1
u654,Q1,0
u654,Q2,-1
u654,Q3,0
u654,Q4,-1
u654,Q5,1
u654,Q6,0
u654,Q7,0
u654,Q8,-1
u654,Q9,-1
u654,Q10,1
u655,Q1,-1
u655,Q2,0
u655,Q3,-1
u655,Q4,0
u655,Q5,-1
u655,Q6,0
u655,Q7,0
u655,Q8,0
u655,Q9,1
u655,Q10,1
u656,Q1,-1
u656,Q2,-1
u656,Q3,-1
u656,Q4,1
u656,Q5,1
u656,Q6,1
u656,Q7,1
u656,Q8,0
u656,Q9,1
u656,Q10,-1
u657,Q1,1
u657,Q2,-1
u657,Q3,-1
u657,Q4,0
u657,Q5,0
u657,Q6,0
u657,Q7,0
u657,Q8,0
u657,Q9,0
u657,Q10,1
u658,Q1,-1
u658,Q2,1
u658,Q3,0
u658,Q4,-1
u658,Q5,0
u658,Q6,1
u658,Q7,0
u658,Q8,1
u658,Q9,1
u658,Q10,1
u659,Q1,0
u659,Q2,0
u659,Q3,0
u659,Q4,0
u659,Q5,0
u659,Q6,-1
u659,Q7,-1
u659,Q8,-1
u659,Q9,-1
u659,Q10,-1
u660,Q1,1
u660,Q2,1
u660,Q3,0
u660,Q4,1
u660,Q5,-1
u660,Q6,0
u660,Q7,-1
u660,Q8,0
u660,Q9,0
u660,Q10,0
u661,Q1,1
u661,Q2,0
u661,Q3,-1
u661,Q4,1
u661,Q5,0
u661,Q6,-1
u661,Q7,-1
u661,Q8,1
u661,Q9,-1
u661,Q10,0
u662,Q1,0
u662,Q2,-1
u662,Q3,0
u662,Q4,1
u662,Q5,0
u662,Q6,0
u662,Q7,0
u662,Q8,1
u662,Q9,1
u662,Q10,0
u663,Q1,1
u663,Q2,-1
u663,Q3,1
u663,Q4,-1
u663,Q5,1
u663,Q6,0
u663,Q7,0
u663,Q8,-1
u663,Q9,-1
u663,Q10,-1
u664,Q1,1
u664,Q2,1
u664,Q3,-1
u664,Q4,0
u664,Q5,1
u664,Q6,1
u664,Q7,0
u664,Q8,1
u664,Q9,1
u664,Q10,-1
u665,Q1,1
u665,Q2,1
u665,Q3,1
u665,Q4,0
u665,Q5,-1
u665,Q6,1
u665,Q7,0
u665,Q8,1
u665,Q9,1
u665,Q10,0
u666,Q1,1
u666,Q2,1
u666,Q3,1
u666,Q4,0
u666,Q5,1
u666,Q6,0
u666,Q7,-1
u666,Q8,0
u666,Q9,0
u666,Q10,-1
u667,Q1,0
u667,Q2,0
u667,Q3,1
u667,Q4,0
u667,Q5,-1
u667,Q6,-1
u667,Q7,0
u667,Q8,0
u667,Q9,1
u667,Q10,1
u668,Q1,-1
u668,Q2,1
u668,Q3,0
u668,Q4,1
u668,Q5,0
u668,Q6,0
u668,Q7,1
u668,Q8,-1
u668,Q9,0
u668,Q10,-1
u669,Q1,-1
u669,Q2,1
u669,Q3,0
u669,Q4,0
u669,Q5,0
u669,Q6,-1
u669,Q7,0
u669,Q8,-1
u669,Q9,1
u669,Q10,0
u670,Q1,-1
u670,Q2,0
u670,Q3,-1
u670,Q4,0
u670,Q5,-1
u670,Q6,1
u670,Q7,0
u670,Q8,1
u670,Q9,1
u670,Q10,1
u671,Q1,-1
u671,Q2,0
u671,Q3,-1
u671,Q4,1
u671,Q5,-1
u671,Q6,1
u671,Q7,-1
u671,Q8,0
u671,Q9,-1
u671,Q10,-1
u672,Q1,1
u672,Q2,0
u672,Q3,0
u672,Q4,-1
u672,Q5,1
u672,Q6,-1
u672,Q7,1
u672,Q8,1
u672,Q9,0
u672,Q10,1
u673,Q1,1
u673,Q2,0
u673,Q3,0
u673,Q4,1
u673,Q5,0
u673,Q6,1
u673,Q7,-1
u673,Q8,1
u673,Q9,-1
u673,Q10,1
u674,Q1,1
u674,Q2,-1
u674,Q3,-1
u674,Q4,1
u674,Q5,1
u674,Q6,1
u674,Q7,1
u674,Q8,-1
u674,Q9,1
u674,Q10,0
u675,Q1,-1
u675,Q2,1
u675,Q3,-1
u675,Q4,-1
u675,Q5,1
u675,Q6,1
u675,Q7,1
u675,Q8,-1
u675,Q9,1
u675,Q10,0
u676,Q1,1
u676,Q2,-1
u676,Q3,0
u676,Q4,1
u676,Q5,1
u676,Q6,1
u676,Q7,0
u676,Q8,1
u676,Q9,0
u676,Q10,1
u677,Q1,-1
u677,Q2,0
u677,Q3,-1
u677,Q4,-1
u677,Q5,1
u677,Q6,1
u677,Q7,-1
u677,Q8,1
u677,Q9,-1
u677,Q10,1
u678,Q1,1
u678,Q2,-1
u678,Q3,1
u678,Q4,-1
u678,Q5,0
u678,Q6,0
u678,Q7,0
u678,Q8,0
u678,Q9,-1
u678,Q10,-1
u679,Q1,-1
u679,Q2,0
u679,Q3,-1
u679,Q4,0
u679,Q5,-1
u679,Q6,1
u679,Q7,0
u679,Q8,0
u679,Q9,1
u679,Q10,0
u680,Q1,1
u680,Q2,0
u680,Q3,1
u680,Q4,0
u680,Q5,-1
u680,Q6,0
u680,Q7,-1
u680,Q8,1
u680,Q9,-1
u680,Q10,-1
u681,Q1,-1
u681,Q2,1
u681,Q3,1
u681,Q4,0
u681,Q5,-1
u681,Q6,1
u681,Q7,0
u681,Q8,1
u681,Q9,1
u681,Q10,-1
u682,Q1,0
u682,Q2,1
u682,Q3,1
u682,Q4,0
u682,Q5,1
u682,Q6,-1
u682,Q7,-1
u682,Q8,1
u682,Q9,1
u682,Q10,0
u683,Q1,1
u683,Q2,1
u683,Q3,0
u683,Q4,-1
u683,Q5,-1
u683,Q6,1
u683,Q7,0
u683,Q8,-1
u683,Q9,-1
u683,Q10,1
u684,Q1,0
u684,Q2,0
u684,Q3,0
u684,Q4,1
u684,Q5,-1
u684,Q6,1
u684,Q7,1
u684,Q8,-1
u684,Q9,1
u684,Q10,-1
u685,Q1,1
u685,Q2,1
u685,Q3,0
u685,Q4,0
u685,Q5,-1
u685,Q6,-1
u685,Q7,1
u685,Q8,1
u685,Q9,1
u685,Q10,1
u686,Q1,1
u686,Q2,-1
u686,Q3,1
u686,Q4,-1
u686,Q5,1
u686,Q6,-1
u686,Q7,0
u686,Q8,0
u686,Q9,1
u686,Q10,-1
u687,Q1,-1
u687,Q2,-1
u687,Q3,1
u687,Q4,1
u687,Q5,-1
u687,Q6,1
u687,Q7,0
u687,Q8,-1
u687,Q9,-1
u687,Q10,1
u688,Q1,0
u688,Q2,-1
u688,Q3,1
u688,Q4,0
u688,Q5,0
u688,Q6,1
u688,Q7,1
u688,Q8,1
u688,Q9,0
u688,Q10,0
u689,Q1,0
u689,Q2,1
u689,Q3,1
u689,Q4,-1
u689,Q5,0
u689,Q6,1
u689,Q7,0
u689,Q8,-1
u689,Q9,-1
u689,Q10,-1
u690,Q1,0
u690,Q2,1
u690,Q3,-1
u690,Q4,1
u690,Q5,0
u690,Q6,0
u690,Q7,1
u690,Q8,-1
u690,Q9,1
u690,Q10,-1
u691,Q1,-1
u691,Q2,1
u691,Q3,1
u691,Q4,0
u691,Q5,0
u691,Q6,1
u691,Q7,1
u691,Q8,0
u691,Q9,-1
u691,Q10,1
u692,Q1,1
u692,Q2,0
u692,Q3,1
u692,Q4,0
u692,Q5,1
u692,Q6,1
u692,Q7,0
u692,Q8,0
u692,Q9,-1
u692,Q10,-1
u693,Q1,0
u693,Q2,-1
u693,Q3,0
u693,Q4,0
u693,Q5,-1
u693,Q6,1
u693,Q7,-1
u693,Q8,-1
u693,Q9,0
u693,Q10,-1
u694,Q1,1
u694,Q2,-1
u694,Q3,-1
u694,Q4,1
u694,Q5,-1
u694,Q6,-1
u694,Q7,-1
u694,Q8,0
u694,Q9,1
u694,Q10,1
u695,Q1,-1
u695,Q2,0
u695,Q3,1
u695,Q4,-1
u695,Q5,0
u695,Q6,1
u695,Q7,0
u695,Q8,0
u695,Q9,1
u695,Q10,-1
u696,Q1,0
u696,Q2,-1
u696,Q3,1
u696,Q4,0
u696,Q5,0
u696,Q6,0
u696,Q7,-1
u696,Q8,0
u696,Q9,1
u696,Q10,1
u697,Q1,-1
u697,Q2,1
u697,Q3,0
u697,Q4,-1
u697,Q5,0
u697,Q6,-1
u697,Q7,0
u697,Q8,-1
u697,Q9,-1
u697,Q10,-1
u698,Q1,1
u698,Q2,1
u698,Q3,1
u698,Q4,0
u698,Q5,0
u698,Q6,-1
u698,Q7,1
u698,Q8,0
u698,Q9,1
u698,Q10,-1
u699,Q1,0
u699,Q2,1
u699,Q3,0
u699,Q4,-1
u699,Q5,0
u699,Q6,-1
u699,Q7,0
u699,Q8,0
u699,Q9,-1
u699,Q10,-1
u700,Q1,0
u700,Q2,-1
u700,Q3,0
u700,Q4,0
u700,Q5,-1
u700,Q6,-1
u700,Q7,0
u700,Q8,0
u700,Q9,-1
u700,Q10,-1
u701,Q1,0
u701,Q2,-1
u701,Q3,0
u701,Q4,1
u701,Q5,1
u701,Q6,-1
u701,Q7,-1
u701,Q8,0
u701,Q9,0
u701,Q10,-1
u702,Q1,0
u702,Q2,1
u702,Q3,0
u702,Q4,0
u702,Q5,1
u702,Q6,1
u702,Q7,0
u702,Q8,0
u702,Q9,0
u702,Q10,0
u703,Q1,0
u703,Q2,1
u703,Q3,0
u703,Q4,-1
u703,Q5,-1
u703,Q6,-1
u703,Q7,0
u703,Q8,1
u703,Q9,-1
u703,Q10,-1
u704,Q1,-1
u704,Q2,-1
u704,Q3,1
u704,Q4,-1
u704,Q5,-1
u704,Q6,0
u704,Q7,0
u704,Q8,0
u704,Q9,1
u704,Q10,1
u705,Q1,-1
u705,Q2,1
u705,Q3,1
u705,Q4,0
u705,Q5,0
u705,Q6,-1
u705,Q7,0
u705,Q8,-1
u705,Q9,-1
u705,Q10,-1
u706,Q1,1
u706,Q2,1
u706,Q3,-1
u706,Q4,-1
u706,Q5,-1
u706,Q6,-1
u706,Q7,0
u706,Q8,1
u706,Q9,-1
u706,Q10,1
u707,Q1,-1
u707,Q2,1
u707,Q3,-1
u707,Q4,0
u707,Q5,0
u707,Q6,0
u707,Q7,-1
u707,Q8,-1
u707,Q9,-1
u707,Q10,1
u708,Q1,-1
u708,Q2,1
u708,Q3,-1
u708,Q4,1
u708,Q5,0
u708,Q6,0
u708,Q7,-1
u708,Q8,1
u708,Q9,-1
u708,Q10,0
u709,Q1,1
u709,Q2,-1
u709,Q3,1
u709,Q4,-1
u709,Q5,-1
u709,Q6,0
u709,Q7,1
u709,Q8,0
u709,Q9,1
u709,Q10,1
u710,Q1,-1
u710,Q2,1
u710,Q3,1
u710,Q4,0
u710,Q5,0
u710,Q6,0
u710,Q7,0
u710,Q8,0
u710,Q9,0
u710,Q10,-1
u711,Q1,0
u711,Q2,1
u711,Q3,0
u711,Q4,-1
u711,Q5,0
u711,Q6,-1
u711,Q7,1
u711,Q8,1
u711,Q9,-1
u711,Q10,0
u712,Q1,0
u712,Q2,-1
u712,Q3,-1
u712,Q4,0
u712,Q5,1
u712,Q6,1
u712,Q7,0
u712,Q8,0
u712,Q9,0
u712,Q10,0
u713,Q1,1
u713,Q2,0
u713,Q3,1
u713,Q4,0
u713,Q5,1
u713,Q6,0
u713,Q7,1
u713,Q8,-1
u713,Q9,0
u713,Q10,1
u714,Q1,1
u714,Q2,-1
u714,Q3,-1
u714,Q4,1
u714,Q5,0
u714,Q6,1
u714,Q7,0
u714,Q8,1
u714,Q9,1
u714,Q10,-1
u715,Q1,0
u715,Q2,0
u715,Q3,-1
u715,Q4,1
u715,Q5,-1
u715,Q6,1
u715,Q7,0
u715,Q8,0
u715,Q9,-1
u715,Q10,1
u716,Q1,0
u716,Q2,-1
u716,Q3,1
u716,Q4,1
u716,Q5,0
u716,Q6,0
u716,Q7,-1
u716,Q8,0
u716,Q9,-1
u716,Q10,-1
u717,Q1,1
u717,Q2,0
u717,Q3,1
u717,Q4,-1
u717,Q5,-1
u717,Q6,1
u717,Q7,-1
u717,Q8,-1
u717,Q9,1
u717,Q10,-1
u718,Q1,1
u718,Q2,1
u718,Q3,0
u718,Q4,1
u718,Q5,-1
u718,Q6,1
u718,Q7,0
u718,Q8,-1
u718,Q9,0
u718,Q10,-1
u719,Q1,0
u719,Q2,1
u719,Q3,-1
u719,Q4,-1
u719,Q5,0
u719,Q6,-1
u719,Q7,1
u719,Q8,1
u719,Q9,-1
u719,Q10,0
u720,Q1,-1
u720,Q2,0
u720,Q3,1
u720,Q4,-1
u720,Q5,0
u720,Q6,1
u720,Q7,0
u720,Q8,-1
u720,Q9,1
u720,Q10,1
u721,Q1,-1
u721,Q2,0
u721,Q3,0
u721,Q4,1
u721,Q5,1
u721,Q6,0
u721,Q7,1
u721,Q8,0
u721,Q9,-1
u721,Q10,-1
u722,Q1,-1
u722,Q2,1
u722,Q3,0
u722,Q4,1
u722,Q5,1
u722,Q6,-1
u722,Q7,-1
u722,Q8,0
u722,Q9,0
u722,Q10,0
u723,Q1,1
u723,Q2,0
u723,Q3,0
u723,Q4,1
u723,Q5,-1
u723,Q6,1
u723,Q7,1
u723,Q8,-1
u723,Q9,-1
u723,Q10,1
u724,Q1,1
u724,Q2,-1
u724,Q3,0
u724,Q4,0
u724,Q5,1
u724,Q6,1
u724,Q7,0
u724,Q8,-1
u724,Q9,0
u724,Q10,0
u725,Q1,0
u725,Q2,0
u725,Q3,1
u725,Q4,0
u725,Q5,1
u725,Q6,1
u725,Q7,-1
u725,Q8,0
u725,Q9,0
u725,Q10,-1
u726,Q1,1
u726,Q2,-1
u726,Q3,0
u726,Q4,-1
u726,Q5,1
u726,Q6,1
u726,Q7,0
u726,Q8,-1
u726,Q9,-1
u726,Q10,-1
u727,Q1,-1
u727,Q2,1
u727,Q3,-1
u727,Q4,1
u727,Q5,0
u727,Q6,-1
u727,Q7,0
u727,Q8,-1
u727,Q9,-1
u727,Q10,0
u728,Q1,-1
u728,Q2,1
u728,Q3,-1
u728,Q4,-1
u728,Q5,0
u728,Q6,0
u728,Q7,-1
u728,Q8,-1
u728,Q9,-1
u728,Q10,0
u729,Q1,1
u729,Q2,-1
u729,Q3,0
u729,Q4,-1
u729,Q5,1
u729,Q6,0
u729,Q7,-1
u729,Q8,-1
u729,Q9,-1
u729,Q10,-1
u730,Q1,1
u730,Q2,-1
u730,Q3,-1
u730,Q4,1
u730,Q5,0
u730,Q6,0
u730,Q7,-1
u730,Q8,1
u730,Q9,0
u730,Q10,-1
u731,Q1,-1
u731,Q2,1
u731,Q3,0
u731,Q4,1
u731,Q5,1
u731,Q6,-1
u731,Q7,1
u731,Q8,1
u731,Q9,-1
u731,Q10,0
u732,Q1,0
u732,Q2,1
u732,Q3,1
u732,Q4,1
u732,Q5,-1
u732,Q6,-1
u732,Q7,0
u732,Q8,-1
u732,Q9,0
u732,Q10,1
u733,Q1,0
u733,Q2,0
u733,Q3,0
u733,Q4,-1
u733,Q5,0
u733,Q6,1
u733,Q7,1
u733,Q8,1
u733,Q9,-1
u733,Q10,1
u734,Q1,1
u734,Q2,-1
u734,Q3,-1
u734,Q4,-1
u734,Q5,-1
u734,Q6,-1
u734,Q7,0
u734,Q8,0
u734,Q9,1
u734,Q10,1
u735,Q1,-1
u735,Q2,1
u735,Q3,0
u735,Q4,0
u735,Q5,-1
u735,Q6,-1
u735,Q7,1
u735,Q8,-1
u735,Q9,-1
u735,Q10,-1
u736,Q1,1
u736,Q2,-1
u736,Q3,0
u736,Q4,0
u736,Q5,1
u736,Q6,1
u736,Q7,0
u736,Q8,-1
u736,Q9,-1
u736,Q10,0
u737,Q1,-1
u737,Q2,0
u737,Q3,-1
u737,Q4,-1
u737,Q5,1
u737,Q6,1
u737,Q7,-1
u737,Q8,1
u737,Q9,1
u737,Q10,1
u738,Q1,0
u738,Q2,0
u738,Q3,-1
u738,Q4,0
u738,Q5,0
u738,Q6,0
u738,Q7,-1
u738,Q8,1
u738,Q9,-1
u738,Q10,-1
u739,Q1,-1
u739,Q2,1
u739,Q3,-1
u739,Q4,-1
u739,Q5,1
u739,Q6,0
u739,Q7,1
u739,Q8,1
u739,Q9,0
u739,Q10,1
u740,Q1,-1
u740,Q2,-1
u740,Q3,0
u740,Q4,1
u740,Q5,0
u740,Q6,1
u740,Q7,0
u740,Q8,1
u740,Q9,1
u740,Q10,-1
u741,Q1,1
u741,Q2,0
u741,Q3,-1
u741,Q4,1
u741,Q5,1
u741,Q6,0
u741,Q7,1
u741,Q8,-1
u741,Q9,-1
u741,Q10,1
u742,Q1,1
u742,Q2,1
u742,Q3,1
u742,Q4,-1
u742,Q5,-1
u742,Q6,0
u742,Q7,0
u742,Q8,1
u742,Q9,1
u742,Q10,0
u743,Q1,0
u743,Q2,-1
u743,Q3,1
u743,Q4,-1
u743,Q5,-1
u743,Q6,1
u743,Q7,1
u743,Q8,0
u743,Q9,1
u743,Q10,-1
u744,Q1,1
u744,Q2,0
u744,Q3,0
u744,Q4,0
u744,Q5,-1
u744,Q6,0
u744,Q7,-1
u744,Q8,-1
u744,Q9,-1
u744,Q10,-1
u745,Q1,1
u745,Q2,0
u745,Q3,1
u745,Q4,0
u745,Q5,1
u745,Q6,0
u745,Q7,-1
u745,Q8,1
u745,Q9,-1
u745,Q10,0
u746,Q1,-1
u746,Q2,-1
u746,Q3,-1
u746,Q4,-1
u746,Q5,0
u746,Q6,1
u746,Q7,0
u746,Q8,0
u746,Q9,1
u746,Q10,-1
u747,Q1,0
u747,Q2,0
u747,Q3,0
u747,Q4,1
u747,Q5,0
u747,Q6,0
u747,Q7,-1
u747,Q8,0
u747,Q9,-1
u747,Q10,1
u748,Q1,0
u748,Q2,1
u748,Q3,0
u748,Q4,1
u748,Q5,-1
u748,Q6,0
u748,Q7,0
u748,Q8,1
u748,Q9,0
u748,Q10,-1
u749,Q1,0
u749,Q2,-1
u749,Q3,-1
u749,Q4,-1
u749,Q5,-1
u749,Q6,1
u749,Q7,-1
u749,Q8,1
u749,Q9,-1
u749,Q10,0
u750,Q1,1
u750,Q2,-1
u750,Q3,0
u750,Q4,-1
u750,Q5,0
u750,Q6,1
u750,Q7,1
u750,Q8,-1
